,block,floor_area_sqm,resale_price,price_per_sqm,lat,long,isLatLongAvailable
2627,241 TAMPINES ST 21,91.0909090909091,427976.1818181818,4734.889882889883,1.35461516668329,103.947116640698,True
2628,241 YISHUN RING RD,84.3157894736842,332526.3157894737,3989.101798925241,1.43212015583779,103.839123120521,True
2629,242 BISHAN ST 22,129.0,825640.6666666666,6403.422095284394,1.36135048116712,103.844866460025,True
2630,242 BT BATOK EAST AVE 5,77.94117647058823,310816.9411764706,4003.600574254299,1.35095950808957,103.756233418128,True
2631,242 BT PANJANG RING RD,117.33333333333333,406666.6666666667,3457.2960939081154,1.38007208808669,103.771833647326,True
2632,242 HOUGANG ST 22,81.47619047619048,321371.4285714286,3972.887451724713,1.35738897663765,103.892167860466,True
2633,242 JURONG EAST ST 24,72.66666666666667,319666.6666666667,4403.636579009713,1.34190350538593,103.74279685963,True
2634,242 KIM KEAT LINK,108.0,485800.0,4477.453733744519,1.32985845976054,103.855821390119,True
2635,242 PASIR RIS ST 21,150.0,478000.0,3186.6666666666665,1.37157810599867,103.962507576752,True
2636,242 SERANGOON AVE 3,100.81818181818181,587818.1818181818,5856.767199742407,1.35269591874852,103.869711017596,True
2637,242 SIMEI ST 5,112.6,566200.0,4999.831029185868,1.34315890383485,103.954188106526,True
2638,242 TAMPINES ST 21,77.33333333333333,395666.6666666667,5119.683838870165,1.35403883742636,103.946583772874,True
2639,242 YISHUN RING RD,75.91304347826087,312217.39130434784,4128.991570182689,1.43270791512175,103.840052416236,True
2640,243 BISHAN ST 22,106.41666666666667,599416.6666666666,5633.214467678816,1.36108499863065,103.844635624659,True
2641,243 BT BATOK EAST AVE 5,117.91666666666667,449314.6666666667,3801.789379838477,1.34962013436358,103.75643213653,True
2642,243 BT PANJANG RING RD,115.0,429722.0,3708.25561627201,1.3805207559387,103.771291134609,True
2643,243 HOUGANG ST 22,92.0,343000.0,3728.2608695652175,1.35764144948127,103.891702601254,True
2644,243 JURONG EAST ST 24,77.95,328150.0,4228.5963798031125,1.34206406490644,103.743306656115,True
2645,243 KIM KEAT LINK,115.0,510000.0,4416.742562234365,1.33024058590573,103.856533205246,True
2646,243 PASIR RIS ST 21,148.28571428571428,563000.0,3796.6647932026317,1.37155210403562,103.962993228282,True
2647,243 SERANGOON AVE 2,76.27272727272727,440181.8181818182,5712.330974269177,1.35290196967147,103.868835402916,True
2648,243 SIMEI ST 5,118.75,579500.0,4875.801100450757,1.34381960293274,103.954994175983,True
2649,243 TAMPINES ST 21,87.9090909090909,419636.36363636365,4795.703170703171,1.35419527444806,103.947122094105,True
2650,243 YISHUN RING RD,69.0,278736.0,4084.8173076923076,1.43352112990914,103.840627148063,True
2651,244 BISHAN ST 22,147.5,839000.0,5687.758573135975,1.36040959224239,103.844372434323,True
2652,244 BT BATOK EAST AVE 5,81.72222222222223,313833.3333333333,3883.7285176462797,1.34918269764742,103.757239164878,True
2653,244 BT PANJANG RING RD,112.85714285714286,371984.0,3289.2991986762477,1.38091958234255,103.771819242148,True
2654,244 COMPASSVALE RD,115.81818181818181,458262.54545454547,3956.113670437509,1.3933790323047,103.898887106585,True
2655,244 HOUGANG ST 22,81.38461538461539,331222.1538461539,4099.633503284904,1.35807253232842,103.891946844004,True
2656,244 JURONG EAST ST 24,78.20833333333333,306041.6666666667,3950.0176672240354,1.34263187196449,103.742133807093,True
2657,244 KIM KEAT LINK,113.0,549400.0,4861.349306431273,1.33069367982742,103.85635902134,True
2658,244 PASIR RIS ST 21,148.25,572500.0,3862.899968934452,1.37145484462509,103.963382896053,True
2659,244 SERANGOON AVE 2,89.0,490000.0,5505.61797752809,1.35249536436696,103.868749654582,True
2660,244 SIMEI ST 5,115.57142857142857,591396.5714285715,5104.600022639329,1.34381139061039,103.954503239744,True
2661,244 TAMPINES ST 21,89.0,422905.8461538461,4772.18186978187,1.35380840642139,103.947114964145,True
2662,244 YISHUN RING RD,88.2,323388.8,3674.8933333333334,1.43374226274799,103.841257885463,True
2663,245 BISHAN ST 22,148.45454545454547,901717.0909090909,6071.263013540465,1.36019474589915,103.84413136044,True
2664,245 BT BATOK EAST AVE 5,74.5,268750.0,3608.735774144704,1.3496481268301,103.757332776738,True
2665,245 BT PANJANG RING RD,113.0,369000.0,3264.344262295082,1.3805322477834,103.772141437385,True
2666,245 COMPASSVALE RD,115.6,438577.6,3793.194362818591,1.39296180675514,103.899291409001,True
2667,245 HOUGANG ST 22,119.75,444583.3333333333,3709.338589295827,1.35841118678486,103.891722006562,True
2668,245 JURONG EAST ST 24,71.75,293083.3333333333,4125.093205748479,1.3416807983165,103.741783307334,True
2669,245 KIM KEAT LINK,115.6,535600.0,4616.432254857855,1.33107747701121,103.856607585662,True
2670,245 PASIR RIS ST 21,147.6,559800.0,3792.850796001481,1.37110012229173,103.96304680441,True
2671,245 SERANGOON AVE 2,87.33333333333333,511666.6666666667,5860.085607276618,1.35244085702094,103.869177479529,True
2672,245 SIMEI ST 5,115.22222222222223,602555.5555555555,5208.851954900999,1.34436497527246,103.954261819807,True
2673,245 TAMPINES ST 21,149.41176470588235,760529.4117647059,5089.544250132485,1.35320840937901,103.946489840363,True
2674,245 YISHUN AVE 9,89.25,309000.0,3474.404761904762,1.43454219874646,103.842114172195,True
2675,246 BANGKIT RD,114.25,387000.0,3372.322833393107,1.38137152811663,103.773245009924,True
2676,246 BISHAN ST 22,112.625,603625.0,5357.010458289026,1.36066100742125,103.843366622934,True
2677,246 BT BATOK EAST AVE 5,81.75,300222.0,3704.1728611500703,1.34964706301784,103.757617809641,True
2678,246 COMPASSVALE RD,115.625,454375.0,3928.5700899550225,1.39254395356624,103.899041774365,True
2679,246 HOUGANG ST 22,80.0,307500.0,3869.7640828117474,1.35876258437852,103.891460074318,True
2680,246 JURONG EAST ST 24,118.66666666666667,476222.22222222225,4014.684455609384,1.34177658836855,103.740057253589,True
2681,246 KIM KEAT LINK,122.0,560000.0,4590.163934426229,1.33078082665669,103.855844268285,True
2682,246 PASIR RIS ST 21,148.0,576000.0,3892.1265979032037,1.37110870483675,103.962453963376,True
2683,246 SERANGOON AVE 3,95.1,559488.8,5868.128610783157,1.35192270531399,103.869660835834,True
2684,246 SIMEI ST 5,112.2,528600.0,4708.038075092543,1.34505922260533,103.954165735566,True
2685,246 TAMPINES ST 21,78.3076923076923,382538.46153846156,4897.103948139095,1.35322549774418,103.947232182338,True
2686,246 YISHUN AVE 9,90.66666666666667,310564.6666666667,3437.5609492988133,1.43509085774181,103.84269104902,True
2687,247 BISHAN ST 22,146.0,805000.0,5513.698630136987,1.36108263852717,103.843138950412,True
2688,247 BT BATOK EAST AVE 5,80.23076923076923,293615.3846153846,3655.888380158236,1.34992721242157,103.75698028632,True
2689,247 COMPASSVALE RD,85.55555555555556,372833.3333333333,4356.499636891794,1.3920922979789,103.899249247556,True
2690,247 HOUGANG AVE 3,72.85714285714286,306285.71428571426,4184.385479593155,1.35916574841404,103.891524298457,True
2691,247 JURONG EAST ST 24,70.9090909090909,288136.36363636365,4070.5054749172396,1.34202424550408,103.739009746539,True
2692,247 KIM KEAT LINK,112.16666666666667,526423.0,4684.669224424405,1.33106275926124,103.855267005685,True
2693,247 PASIR RIS ST 21,152.8,605338.8,3955.07578264257,1.37068230836737,103.96250106435,True
2694,247 SIMEI ST 5,117.14285714285714,600285.7142857143,5122.692544511037,1.34427596104719,103.953170238617,True
2695,247 TAMPINES ST 21,91.16666666666667,445574.0,4887.459149546106,1.35228092171658,103.946911552645,True
2696,247 YISHUN AVE 9,90.0,328700.0,3672.9395604395604,1.43499780616096,103.842069242281,True
2697,248 BANGKIT RD,117.5,415711.0,3508.9539796783515,1.38137164749459,103.774298960743,True
2698,248 BISHAN ST 22,109.5,601833.3333333334,5506.818463411067,1.36137886436098,103.843318214873,True
2699,248 BT BATOK EAST AVE 5,82.375,312437.5,3820.878773773108,1.35025884075015,103.756604724025,True
2700,248 CHOA CHU KANG AVE 2,117.57142857142857,421841.14285714284,3607.414812829447,1.37900459646071,103.745926026056,True
2701,248 COMPASSVALE RD,112.73333333333333,458459.2,4071.6919782549935,1.39219791250272,103.898456289529,True
2702,248 HOUGANG AVE 3,80.13333333333334,308445.86666666664,3890.996873973061,1.35937034964577,103.892587549209,True
2703,248 JURONG EAST ST 24,78.71428571428571,310714.28571428574,3972.037975343045,1.34227314306725,103.740101374257,True
2704,248 KIM KEAT LINK,107.0,494426.1818181818,4616.124876275987,1.33136716741014,103.855879359987,True
2705,248 PASIR RIS ST 21,147.83333333333334,553500.0,3743.7730251918115,1.37060375736955,103.96301959535,True
2706,248 TAMPINES ST 21,91.25,445375.0,4881.987577639751,1.35191019042837,103.947108773379,True
2707,248 YISHUN AVE 9,84.0,289666.6666666667,3448.4126984126983,1.43566049426782,103.842373027861,True
2708,249 BANGKIT RD,89.15384615384616,318000.0,3608.826869366835,1.3810020467136,103.774054657076,True
2709,249 BISHAN ST 22,109.28571428571429,591428.5714285715,5400.5511825206695,1.3612409106487,103.843772590269,True
2710,249 BT BATOK EAST AVE 5,84.0,294535.71428571426,3529.905236951126,1.35061655709758,103.756564159717,True
2711,249 CHOA CHU KANG AVE 2,120.5,411000.0,3401.4757384926606,1.37962407045143,103.745530138585,True
2712,249 COMPASSVALE RD,86.25,388000.0,4499.346405228758,1.39176157803265,103.89917306997,True
2713,249 HOUGANG AVE 3,117.6875,448861.0,3812.629713808523,1.35961214567102,103.891908245303,True
2714,249 JURONG EAST ST 24,71.23809523809524,278947.04761904763,3915.050719974966,1.3425624237397,103.739259690913,True
2715,249 KIM KEAT LINK,112.83333333333333,529166.6666666666,4685.647716664856,1.33131573283592,103.85665702204,True
2716,249 PASIR RIS ST 21,149.0,624000.0,4187.387387387387,1.37014231267727,103.963284469396,True
2717,249 TAMPINES ST 21,101.63636363636364,464717.0909090909,4571.2557885221595,1.35186837515817,103.948463265355,True
2718,249 YISHUN AVE 9,88.84615384615384,313692.3076923077,3533.8827838827838,1.43524068670504,103.841852407535,True
2719,25 CHAI CHEE RD,114.28571428571429,576984.0,5060.128265177445,1.32376290096685,103.924155605966,True
2720,25 EUNOS CRES,62.68421052631579,276778.94736842107,4436.064738116477,1.32340331604205,103.902375742055,True
2721,25 LIM LIAK ST,88.0,609594.0,6927.204545454546,1.28540981038352,103.831280929684,True
2722,25 MARSILING DR,91.15384615384616,274521.23076923075,3011.737880848249,1.4419400958206,103.772053205058,True
2723,25 SIN MING RD,88.0,368750.0,4190.340909090909,1.3553398428091,103.837458614817,True
2724,25 TEBAN GDNS RD,101.0,392750.0,3893.915793448504,1.32307929386097,103.737791107104,True
2725,25 TECK WHYE LANE,92.0,321666.6666666667,3496.3768115942025,1.37798715606626,103.75518761449,True
2726,25 TELOK BLANGAH CRES,116.5,626300.0,5377.084112997426,1.27633689840283,103.819194353538,True
2727,25 TOA PAYOH EAST,67.0,244989.81818181818,3656.5644504748984,1.33356606706026,103.856981751253,True
2728,250 BANGKIT RD,85.0,302866.6666666667,3598.7852994635814,1.38065502521671,103.773698672408,True
2729,250 BISHAN ST 22,110.07142857142857,585706.2857142857,5304.070571619225,1.3616148191445,103.843937148209,True
2730,250 BT BATOK EAST AVE 5,83.0,302824.0,3699.0786008777764,1.35105549277865,103.757080302123,True
2731,250 CHOA CHU KANG AVE 2,114.2,380280.0,3327.3811025040536,1.37930897796883,103.745365161971,True
2732,250 HOUGANG AVE 3,67.0,318888.0,4759.522388059701,1.3595792601149,103.891304944902,True
2733,250 JURONG EAST ST 24,68.15384615384616,283029.8461538461,4153.129511915096,1.34265327777661,103.739976995418,True
2734,250 KIM KEAT LINK,115.0,546700.0,4752.711172768174,1.33199426583747,103.856650727575,True
2735,250 PASIR RIS ST 21,147.83333333333334,575833.3333333334,3896.7291522024225,1.37023855243085,103.962894246393,True
2736,250 TAMPINES ST 21,89.53333333333333,402718.4,4523.1870207421325,1.35231862292149,103.948457987374,True
2737,250 YISHUN AVE 9,88.42857142857143,319535.71428571426,3630.167451596023,1.43553062556873,103.84167355912,True
2738,250A COMPASSVALE ST,130.5,572144.4,4383.3969230769235,1.39168319471196,103.899880323417,True
2739,250B COMPASSVALE ST,130.75,584986.0,4473.425132119788,1.39224633613012,103.899789895565,True
2740,250C COMPASSVALE ST,130.07692307692307,533615.3846153846,4102.083278622627,1.39269343697359,103.899877418149,True
2741,250D COMPASSVALE ST,130.46153846153845,591683.6923076923,4535.263098443204,1.39325011290637,103.899822683868,True
2742,251 BANGKIT RD,85.0,304600.0,3595.6643170634393,1.38030045457366,103.774174995217,True
2743,251 BISHAN ST 22,117.28571428571429,772571.4285714285,6539.000081207873,1.3619102434561,103.844170494859,True
2744,251 BT BATOK EAST AVE 5,75.0,294950.0,3880.623506418416,1.35080703254488,103.757533550437,True
2745,251 CHOA CHU KANG AVE 2,110.77777777777777,374888.8888888889,3361.476499618576,1.37829226381639,103.744574238625,True
2746,251 COMPASSVALE ST,115.71428571428571,448428.5714285714,3874.9303919468834,1.39362917030335,103.900028614253,True
2747,251 HOUGANG AVE 3,115.75,436625.0,3772.3486254005734,1.35995683095297,103.89162926387,True
2748,251 JURONG EAST ST 24,90.77777777777777,379787.55555555556,4183.829203677731,1.34316585637535,103.73967649195,True
2749,251 KIM KEAT LINK,104.0,475000.0,4566.805362921868,1.3315468916112,103.85701736179,True
2750,251 PASIR RIS ST 21,148.71428571428572,569428.5714285715,3830.7464756388617,1.3702641842037,103.96240968764,True
2751,251 TAMPINES ST 21,95.5625,434375.0,4550.363669527719,1.35275541922653,103.948119177521,True
2752,251 YISHUN RING RD,105.0,375000.0,3571.4285714285716,1.43474844778898,103.841387188373,True
2753,252 BANGKIT RD,88.0,315986.0,3627.351775502061,1.37995342761393,103.774058372456,True
2754,252 BISHAN ST 22,107.0,662296.0,6217.556431710698,1.36203988078612,103.843757579962,True
2755,252 BT BATOK EAST AVE 5,80.0,295750.0,3704.8226608891027,1.35046768430888,103.757238545624,True
2756,252 CHOA CHU KANG AVE 2,110.5,355236.0,3204.9511407687637,1.37803547504451,103.745019261369,True
2757,252 COMPASSVALE ST,113.9,435900.0,3832.74234677533,1.39382807586515,103.900879394841,True
2758,252 HOUGANG AVE 3,82.9375,323000.0,3899.100581290508,1.36016521545473,103.892711655243,True
2759,252 JURONG EAST ST 24,67.9375,273049.25,4021.2564040962193,1.34302026715262,103.738115504821,True
2760,252 KIM KEAT LINK,104.5,456400.0,4366.941391941392,1.33121483034864,103.857241754706,True
2761,252 PASIR RIS ST 21,128.875,481250.0,3720.9225142418986,1.36802092556576,103.962716867436,True
2762,252 TAMPINES ST 21,75.4,350000.0,4714.743589743589,1.35254702298525,103.949064113036,True
2763,252 YISHUN RING RD,86.0,307200.0,3567.813852813853,1.43468707910632,103.841153544585,True
2764,253 ANG MO KIO ST 21,132.0,668841.2857142857,5066.758389375499,1.3694605445784,103.834659046016,True
2765,253 BANGKIT RD,129.0,492666.6666666667,3791.891168940349,1.37958729930597,103.774819935019,True
2766,253 BISHAN ST 22,116.1,668900.0,5743.460363264693,1.36225939357117,103.843079566806,True
2767,253 BT BATOK EAST AVE 5,88.6,343200.0,3857.860180663503,1.35010450670987,103.757619204603,True
2768,253 COMPASSVALE ST,116.0,447400.0,3856.8965517241377,1.39399621447321,103.900183233662,True
2769,253 HOUGANG AVE 3,93.44444444444444,360654.22222222225,3863.448363464492,1.36042828831936,103.892206900827,True
2770,253 JURONG EAST ST 24,68.6,278544.4,4060.726650430099,1.34318835786153,103.73678575382,True
2771,253 KIM KEAT AVE,124.0,557666.6666666666,4499.366120218579,1.33112194856316,103.857779754242,True
2772,253 PASIR RIS ST 21,113.0,418000.0,3696.790782772091,1.36815447592499,103.963074376663,True
2773,253 SERANGOON CTRL DR,64.0,347000.0,5421.875,1.35368269478836,103.870913317584,True
2774,253 SIMEI ST 1,100.875,525750.0,5211.8193069306935,1.34182116705155,103.952585980598,True
2775,253 TAMPINES ST 21,94.66666666666667,442916.6666666667,4710.831834198173,1.353257096597,103.948114824179,True
2776,253 YISHUN RING RD,89.71428571428571,328412.5714285714,3676.1936159079014,1.43507473889027,103.840795048444,True
2777,253A ANG MO KIO ST 21,137.0,665000.0,4854.014598540146,1.36994640110529,103.834284522299,True
2778,254 ANG MO KIO AVE 4,97.0909090909091,422181.8181818182,4348.468909588202,1.37020344042146,103.834687722549,True
2779,254 BANGKIT RD,146.0,604200.0,4138.356164383562,1.37959332744982,103.773854600016,True
2780,254 BISHAN ST 22,108.81818181818181,602000.0,5535.308045762769,1.36191567222016,103.842997156836,True
2781,254 BT BATOK EAST AVE 4,121.0,437285.71428571426,3613.931523022432,1.34979707822416,103.758148314499,True
2782,254 CHOA CHU KANG AVE 2,124.33333333333333,483000.0,3884.9462365591403,1.37822238271604,103.743885220226,True
2783,254 COMPASSVALE RD,115.9090909090909,462989.8181818182,3994.3581845440917,1.39426775060559,103.899751739048,True
2784,254 HOUGANG AVE 3,80.25,331250.0,4143.6043227088,1.36030661772127,103.891453683047,True
2785,254 KIM KEAT AVE,146.0,758875.0,5197.773972602739,1.33173315408576,103.858329268353,True
2786,254 PASIR RIS ST 21,109.8,415200.0,3780.0307198825976,1.36814325057353,103.963819400058,True
2787,254 SERANGOON CTRL DR,68.66666666666667,370333.3333333333,5379.807692307692,1.3540621505521,103.871213735958,True
2788,254 SIMEI ST 1,105.77777777777777,543333.3333333334,5146.884051562849,1.34186637511517,103.952019442211,True
2789,254 TAMPINES ST 21,119.21428571428571,524099.14285714284,4395.879474803622,1.35299329912397,103.949349977597,True
2790,254 YISHUN RING RD,87.33333333333333,324333.3333333333,3723.7484737484738,1.43461891745071,103.840583866502,True
2791,255 ANG MO KIO AVE 4,78.3125,329112.5,4193.10271431113,1.37065487078854,103.834630215787,True
2792,255 BANGKIT RD,109.66666666666667,380000.0,3466.902447385497,1.37958663519485,103.773053180398,True
2793,255 BISHAN ST 22,118.61538461538461,683230.7692307692,5736.3416557596875,1.36166448826498,103.842753070079,True
