,Unnamed: 0,street,project,marketSegment,lat,long,avg_price_per_sqm,district,commonest_tenure,num_malls,num_taxi_stands,num_primary_schools,num_mrt,num_hawker,num_carparks,num_bus_stops,num_chas_clinics,num_sports_facilities,num_community_centers,num_supermarkets,num_secondary_schools
1512,1512,LIM AH WOO ROAD,SUITES @ GUILLEMARD,RCR,1.3283153650965436,103.87606568397412,14722.588567231423,15,Freehold,1,5,3,3,0,0,0,10,2,1,4,1
1513,1513,LORONG J TELOK KURAU,CANARY VILLE,OCR,1.351254954387722,103.87788748518744,11961.805555555557,15,Freehold,2,4,1,2,0,1,0,16,1,1,8,3
1514,1514,TAY LIAN TECK ROAD,EASTBAY,OCR,1.3660570480002283,103.87642406936764,14210.567402502187,15,Freehold,0,0,3,0,0,0,0,13,0,2,3,2
1515,1515,TEMBELING ROAD,KATONG GARDENS,RCR,1.3420678368957306,103.871600886637,13407.990775001268,15,Freehold,1,5,3,3,1,1,0,4,0,1,3,3
1516,1516,SIN MING WALK,BISHAN PARK CONDOMINIUM,RCR,1.2671291184232667,103.92964457902308,10263.647981675344,20,99 yrs lease commencing from 1991,0,0,0,0,0,0,0,0,0,0,0,0
1517,1517,BRIGHT HILL DRIVE,THOMSON VIEW CONDOMINIUM,RCR,1.2667922562048817,103.91971294182916,9790.446357502517,20,99 yrs lease commencing from 1975,0,0,0,0,0,0,0,0,0,0,0,0
1518,1518,FLORA DRIVE,THE JOVELL,OCR,1.4032470798115333,103.92100271897772,14081.125683843902,17,99 yrs lease commencing from 2018,1,1,2,2,0,0,0,4,0,0,5,0
1519,1519,ROSYTH ROAD,ROSYTH RESIDENCE,OCR,1.3155774221198009,103.92611963602694,10060.60910082068,19,999 yrs lease commencing from 1886,0,3,1,1,0,2,0,10,1,1,10,1
1520,1520,GREEN LANE,SIGNATURE RESIDENCE,RCR,1.328974744502767,103.8746262460222,9265.333877328982,15,Freehold,1,4,3,3,1,1,0,12,2,2,5,2
1521,1521,JOO CHIAT PLACE,FLORA EAST,RCR,1.3422659777311954,103.87787261261748,11515.407407407409,15,Freehold,0,4,2,3,1,1,0,5,0,1,2,2
1522,1522,MEYER PLACE,THE ALBRACCA,RCR,1.3226830966165712,103.86187770666989,22492.352749755937,15,Freehold,0,3,2,1,3,7,3,26,1,3,9,2
1523,1523,SERANGOON AVENUE 3,THE SCALA,OCR,1.3017520038963304,103.91361790313304,15489.03175904725,19,99 yrs lease commencing from 2010,1,1,3,1,2,0,0,10,4,1,7,2
1524,1524,RAMBAI ROAD,CANTIZ @ RAMBAI,RCR,1.3425158209925094,103.87444595826058,11761.277374681862,15,Freehold,1,5,3,3,1,1,0,5,0,1,3,4
1525,1525,PEMIMPIN DRIVE,SEASONS VIEW,RCR,1.2771917381225029,103.91545924151175,11556.510475764451,20,99 yrs lease commencing from 1996,0,0,0,0,0,0,0,0,0,0,0,0
1526,1526,TANJONG RHU ROAD,CAMELOT BY-THE-WATER,RCR,1.312299534284657,103.8613319971021,16521.52445464591,15,99 yrs lease commencing from 1996,4,6,0,4,3,6,25,25,6,2,14,1
1527,1527,IPOH LANE,VERSILIA ON HAIG,RCR,1.332603514777967,103.87579275753156,15032.56370847687,15,Freehold,1,4,3,2,1,0,0,11,1,2,5,1
1528,1528,RIVERVALE LINK,PARK GREEN,OCR,1.336772019047373,103.9443217425671,8031.3234864244,19,99 yrs lease commencing from 2001,0,1,2,0,2,8,0,8,0,1,5,2
1529,1529,PINE GROVE,CAVENDISH PARK,RCR,1.2118003655510767,103.88021289803773,12305.004471870214,21,99 yrs lease commencing from 1991,0,0,0,0,0,0,0,0,0,0,0,0
1530,1530,LORONG G TELOK KURAU,THE TREELINE,OCR,1.3504742090474096,103.88112295518752,11681.338648261071,15,Freehold,2,5,1,2,0,2,0,9,1,1,7,2
1531,1531,LORONG N TELOK KURAU,EMPRADO SUITES,OCR,1.3521938817014851,103.87443392313284,11511.068428302584,15,Freehold,2,4,1,1,0,1,0,15,1,1,6,3
1532,1532,TAMPINES STREET 73,PINEVALE,OCR,1.370074129499528,103.92170399053616,7649.485719374306,18,99 yrs lease commencing from 1997,0,0,0,0,0,0,0,0,0,0,1,0
1533,1533,LORONG G TELOK KURAU,SUITES TWENTY-TWO,OCR,1.3445221813765391,103.8804079540819,12463.94853881739,15,Freehold,0,3,2,2,0,1,0,5,0,0,2,3
1534,1534,PILLAI ROAD,RESIDENTIAL APARTMENTS,OCR,1.315823031868349,103.91018363466516,9513.959739735308,19,Freehold,0,1,2,2,1,5,0,8,3,1,6,0
1535,1535,ROSYTH ROAD,ROSYTH LODGE,OCR,1.3108525902518453,103.92637313555416,8846.630711023252,19,999 yrs lease commencing from 1886,0,1,0,1,0,0,0,8,1,1,8,1
1536,1536,ROSYTH ROAD,ROSYTH VILLE,OCR,1.3106731873135222,103.92612375779969,10358.75656057488,19,999 yrs lease commencing from 1886,0,1,0,1,0,0,0,8,1,1,8,2
1537,1537,LORONG N TELOK KURAU,GLAMOUR VILLE,OCR,1.345144243728967,103.8729512775726,12556.93624939383,15,Freehold,1,5,2,3,1,1,0,7,0,2,4,2
1538,1538,SIN MING ROAD,THOMSON V ONE,RCR,1.2717551905686058,103.91647709327596,14533.451223106396,20,99 yrs lease commencing from 2001,0,0,0,0,0,0,0,0,0,0,0,0
1539,1539,JALAN LOYANG BESAR,CELADON VIEW,OCR,1.3935607124125091,103.9414783234183,7135.532965095781,17,999 yrs lease commencing from 1885,0,0,0,0,0,0,0,0,0,0,0,0
1540,1540,HAIG AVENUE,ESTERINA,RCR,1.3364886662492612,103.8713441601066,12933.235149729995,15,Freehold,1,3,3,2,1,0,0,11,0,2,6,2
1541,1541,LORONG H TELOK KURAU,THE VERTE,OCR,1.3508412453294287,103.8802132737701,12941.476553585073,15,Freehold,2,5,1,2,0,2,0,12,1,0,7,2
1542,1542,UPPER BUKIT TIMAH ROAD,THE HILLSIDE,OCR,1.2033787600379635,103.9160248234092,12141.64698102831,21,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
1543,1543,MEYER ROAD,CASA MEYFORT,RCR,1.3275857233254276,103.86012123981564,16029.2971331982,15,Freehold,0,2,3,1,3,4,0,27,2,3,10,2
1544,1544,TELOK KURAU ROAD,RESIDENCE TWENTY-TWO,OCR,1.3477222409310736,103.87456876721517,18661.66251921309,15,Freehold,2,5,2,2,1,1,0,13,1,1,7,2
1545,1545,MARIGOLD DRIVE,THOMSON PLAZA,RCR,1.2664847283125211,103.9175999255332,5896.753246753247,20,99 yrs lease commencing from 1976,0,0,0,0,0,0,0,0,0,0,0,0
1546,1546,LORONG BANDANG,AQUENE,OCR,1.345780521653792,103.87796402015704,12238.483643793588,15,Freehold,2,5,2,2,1,1,0,8,0,0,5,4
1547,1547,FLORA ROAD,THE GALE,OCR,1.4036270017256876,103.92232262747332,10337.772306153303,17,Freehold,0,0,1,1,0,0,0,3,0,0,3,0
1548,1548,EVERITT ROAD NORTH,CENTRINA,RCR,1.3383018196355851,103.8796162052114,12466.889632107022,15,Freehold,0,1,2,2,1,0,0,5,1,1,5,3
1549,1549,LANGSAT ROAD,SPRING @ LANGSAT,RCR,1.3368865245670465,103.87864528889772,12123.989181798292,15,Freehold,0,2,2,2,1,0,0,7,1,1,5,2
1550,1550,SERAYA ROAD,SERAYA BREEZE,RCR,1.3364093025239712,103.86951515969696,13672.73791236925,15,Freehold,1,3,2,2,1,0,0,8,0,2,4,2
1551,1551,UPPER EAST COAST ROAD,SUITES @ EASTCOAST,OCR,1.3694252399814213,103.87802615754312,15208.54839390905,15,Freehold,1,0,3,0,1,0,0,25,1,3,6,3
1552,1552,SERANGOON AVENUE 3,GOLDEN HEIGHTS,OCR,1.30231203391882,103.91291613639676,12464.17012938752,19,Freehold,4,1,3,2,2,0,0,10,4,1,7,2
1553,1553,LORONG ONG LYE,CASA ROSA,OCR,1.3155325777673288,103.9091054679018,9382.653669153287,19,99 yrs lease commencing from 1998,0,1,2,2,1,6,0,9,3,2,8,0
1554,1554,PASIR RIS LINK,SEA ESTA,OCR,1.3972271264344769,103.94125245743324,11056.948198521017,18,99 yrs lease commencing from 2012,0,0,0,0,0,0,0,0,0,0,0,0
1555,1555,MARTIA ROAD,THE ASTERIA,OCR,1.3477556734810452,103.87080229854188,11933.069132540732,15,Freehold,1,6,2,3,1,1,0,11,0,1,4,2
1556,1556,YIO CHU KANG ROAD,STADIA,OCR,1.312467189557419,103.91892014031868,12784.158885206423,19,Freehold,0,2,3,1,1,0,0,11,1,0,11,2
1557,1557,MEYER ROAD,THE MAKENA,RCR,1.3307630701746875,103.86035704021032,16038.67778343574,15,Freehold,1,2,2,1,1,3,0,18,2,4,10,2
1558,1558,EASTWOOD ROAD,EASTWOOD REGENCY,OCR,1.3948854827100607,103.88501306923848,14135.983932792748,16,Freehold,0,0,4,5,2,0,0,13,2,2,5,2
1559,1559,MEYER ROAD,EQUATORIAL APARTMENTS,RCR,1.3245216223762206,103.86175332976752,14561.268472906402,15,Freehold,0,3,3,1,3,6,0,26,1,3,8,3
1560,1560,PASIR RIS LINK,SEASTRAND,OCR,1.3980712429200324,103.9387072944604,10610.558334737982,18,99 yrs lease commencing from 2011,0,0,0,0,0,0,0,0,0,0,0,0
1561,1561,ANG MO KIO AVENUE 9,NUOVO,OCR,1.278319464147329,103.94838588696936,9671.917622933604,20,99 yrs lease commencing from 2001,0,0,0,0,0,0,0,0,0,0,0,0
1562,1562,JALAN LOYANG BESAR,CASA AL MARE,OCR,1.3940622399238392,103.94098796791516,17294.764441003535,17,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
1563,1563,JALAN RAJAWALI,ROYAL COURT,RCR,1.2048255849093188,103.90701927396115,11915.545108644385,21,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
1564,1564,POH HUAT ROAD WEST,NOUVELLE PARK,OCR,1.313735846437792,103.93006804531116,10644.685150612053,19,Freehold,0,0,1,1,2,1,0,10,1,1,9,1
1565,1565,ANCHORVALE CRESCENT,BELLEWATERS,OCR,1.3270713681041078,103.9629506514852,9791.080367883464,19,99 yrs lease commencing from 2013,1,2,0,1,0,0,0,5,0,0,3,0
1566,1566,KOVAN ROAD,RESIDENTIAL APARTMENTS,OCR,1.3167992082866748,103.9204062811829,10594.059405940594,19,Freehold,0,1,2,1,0,4,0,8,2,0,11,0
1567,1567,CARPMAEL ROAD,THE CARPMAELINA,RCR,1.334581966139628,103.87611076897576,12522.924911647908,15,Freehold,1,4,2,3,1,0,0,10,1,1,4,2
1568,1568,PASIR RIS HEIGHTS,VUE 8 RESIDENCE,OCR,1.3776487963579525,103.94542918856092,10761.930234795427,18,99 yrs lease commencing from 2012,2,2,2,1,1,0,0,8,2,1,5,0
1569,1569,YIO CHU KANG ROAD,WEMBLY RESIDENCES,OCR,1.312903912858764,103.91982595395352,11812.468135317553,19,Freehold,0,1,3,0,1,0,0,11,1,0,11,2
1570,1570,MARTIA ROAD,MARTIA RESIDENCE,OCR,1.3478437796242069,103.8709950401888,12971.064565113847,15,Freehold,1,6,2,3,1,1,0,12,0,1,4,2
1571,1571,TOH TUCK ROAD,HIGH OAK CONDOMINIUM,RCR,1.2073652803857349,103.90241900559982,10225.11523382354,21,99 yrs lease commencing from 1996,0,0,0,0,0,0,0,0,0,0,0,0
1572,1572,TANJONG RHU ROAD,THE WATERSIDE,RCR,1.3192662046826111,103.86035214710084,17454.31995386289,15,Freehold,1,4,2,2,2,7,10,27,2,2,12,2
1573,1573,JOO CHIAT LANE,D' FRESCO,RCR,1.3404453962348564,103.87587577576622,11082.587104645929,15,Freehold,0,3,2,2,1,0,0,5,0,1,4,3
1574,1574,TELOK KURAU ROAD,RESIDENCE 66,OCR,1.3453287225887305,103.8799473001269,12497.812119481065,15,Freehold,1,4,2,2,0,1,0,5,0,0,3,3
1575,1575,PASIR RIS LINK,WATERCOLOURS,OCR,1.3969454373798824,103.93909689133602,9200.138633291728,18,99 yrs lease commencing from 2012,0,0,0,0,0,0,0,0,0,0,0,0
1576,1576,COMPASSVALE ROAD,THE LUXURIE,OCR,1.333028530158017,103.95191785975229,12242.1629330942,19,99 yrs lease commencing from 2011,0,4,1,1,0,0,0,1,0,0,2,2
1577,1577,HOUGANG STREET 11,CENTRAL VIEW,OCR,1.314700504956495,103.91632913198234,9190.441181155782,19,99 yrs lease commencing from 1998,0,1,1,2,1,0,0,10,2,0,6,2
1578,1578,SIGLAP ROAD,FLAMINGO VALLEY,OCR,1.359821843984376,103.88084046137811,15182.875235374046,15,Freehold,2,3,0,1,1,1,0,12,2,1,6,0
1579,1579,DUNMAN ROAD,PARADISE PALMS,RCR,1.3318987565422238,103.87351796797672,15450.32826994576,15,Freehold,1,3,2,2,1,0,0,11,1,3,5,2
1580,1580,MEYER ROAD,MEYER MANSION,RCR,1.3275857233254276,103.86012123981564,29169.81610881862,15,Freehold,0,2,3,1,3,4,0,27,2,3,10,2
1581,1581,TAMPINES STREET 86,THE TAPESTRY,OCR,1.365397440394328,103.91718720410012,14827.393805777769,18,99 yrs lease commencing from 2017,0,0,0,0,0,0,0,0,0,0,1,0
1582,1582,IPOH LANE,RITZ REGENCY,RCR,1.331341449971169,103.87492157593104,14335.36645119696,15,Freehold,1,3,2,2,1,0,0,11,1,3,5,2
1583,1583,BEDOK SOUTH AVENUE 3,BEDOK COURT,OCR,1.3815681839496747,103.88508229254532,7803.125578432187,16,99 yrs lease commencing from 1982,3,1,3,3,2,0,0,25,0,2,8,3
1584,1584,LORONG N TELOK KURAU,INOVA 100,OCR,1.3532446668963878,103.87417733250318,10915.254423958004,15,Freehold,2,4,2,1,0,1,0,15,1,1,6,3
1585,1585,STANGEE PLACE,RESIDENTIAL APARTMENTS,RCR,1.3435620326724398,103.87144904111368,13238.587267975388,15,Freehold,1,5,2,3,1,1,0,5,0,2,2,2
1586,1586,HAIG ROAD,HAIG RESIDENCES,RCR,1.335706090747075,103.87053427881956,14320.987654320988,15,Freehold,1,3,2,2,1,0,0,9,0,2,6,2
1587,1587,JANSEN ROAD,JANSEN SPRING,OCR,1.3145245946593054,103.92259984732657,9184.126425587434,19,999 yrs lease commencing from 1878,0,1,2,1,0,1,0,10,0,1,9,2
1588,1588,LORONG K TELOK KURAU,VERANDA,OCR,1.3466230221692808,103.87588384684678,10555.488962939877,15,Freehold,2,5,2,3,1,1,0,11,0,2,7,2
1589,1589,UPPER THOMSON ROAD,PEIRCE VIEW,OCR,1.2643220278531062,103.93491915997232,10165.918969882894,20,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
1590,1590,UPPER EAST COAST ROAD,BREEZE BY THE EAST,OCR,1.3744049294427958,103.87714142297186,12785.293000029356,16,Freehold,1,0,3,0,1,0,0,26,0,3,7,3
1591,1591,LORONG CHUAN,CHUAN PARK,OCR,1.3017057886747412,103.91561313663476,9754.25351790265,19,99 yrs lease commencing from 1980,0,1,3,1,1,0,0,8,0,1,3,2
1592,1592,HILLSIDE DRIVE,HILLSIDE MANSIONS,OCR,1.3137823533600772,103.92171196694936,11138.513331909557,19,Freehold,0,1,2,1,0,0,0,8,0,1,8,3
1593,1593,EDGEFIELD PLAINS,WATERBAY,OCR,1.344727456345708,103.96411145074136,10653.073645368124,19,99 yrs lease commencing from 2012,0,2,1,1,0,0,0,3,0,0,0,0
1594,1594,PASIR RIS LINK,RIPPLE BAY,OCR,1.397992982285014,103.9404156208054,11412.354985701368,18,99 yrs lease commencing from 2011,0,0,0,0,0,0,0,0,0,0,0,0
1595,1595,GLASGOW ROAD,ISUITES @ PALM,OCR,1.315234368156957,103.9242328864437,13301.233495771769,19,999 yrs lease commencing from 1878,0,1,2,1,0,1,0,10,0,1,10,1
1596,1596,HINDHEDE DRIVE,LE WOOD,OCR,1.211669158984366,103.91066092002492,8945.444182151938,21,99 yrs lease commencing from 1999,0,0,0,0,0,0,0,0,0,0,0,0
1597,1597,AMBER ROAD,THE ARISTO @ AMBER,RCR,1.337437633871834,103.86387665969232,18472.381869632023,15,Freehold,1,3,3,2,2,0,0,12,0,3,7,1
1598,1598,BEDOK ROAD,COUNTRY PARK CONDOMINIUM,OCR,1.3913966338180686,103.88500375367964,12901.77374545769,16,Freehold,2,0,4,6,2,0,0,17,2,2,8,2
1599,1599,MOUNTBATTEN ROAD,TESSA LODGE,RCR,1.3349540435088112,103.8664353219724,12850.96629571791,15,Freehold,1,3,1,2,1,0,0,8,0,3,6,2
1600,1600,JALAN JURONG KECHIL,SHERWOOD CONDOMINIUM,RCR,1.203754803455125,103.90836306401974,11369.695116305713,21,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
1601,1601,JOO CHIAT LANE,D' CASTILIA,RCR,1.339882732899294,103.87651777151127,12159.772576781585,15,Freehold,0,2,2,2,1,0,0,6,0,1,4,3
1602,1602,SIMON LANE,BLISS@KOVAN,OCR,1.32030776609363,103.9261081646983,13921.586451073606,19,Freehold,3,3,2,1,1,15,0,22,1,2,13,1
1603,1603,BRIGHT HILL DRIVE,BISHAN POINT,RCR,1.268863671202922,103.92289974913056,12231.29820022126,20,99 yrs lease commencing from 1997,0,0,0,0,0,0,0,0,0,0,0,0
1604,1604,TANJONG RHU ROAD,PALAZZETTO,RCR,1.320332914790686,103.86281252010006,15218.421052631578,15,Freehold,0,5,2,2,2,5,8,24,1,3,9,2
1605,1605,UPPER PAYA LEBAR ROAD,BOTANIQUE AT BARTLEY,OCR,1.3187689092495043,103.90592922843176,16143.802894421971,19,99 yrs lease commencing from 2014,0,2,2,2,2,8,0,8,2,2,8,0
1606,1606,LORONG K TELOK KURAU,NATURE MANSIONS,OCR,1.3470681680352603,103.87587433268864,10963.502273546354,15,Freehold,2,5,2,2,1,1,0,13,0,1,7,2
1607,1607,LORONG H TELOK KURAU,H RESIDENCES,OCR,1.3455485409044945,103.87923458351388,13338.445867857634,15,Freehold,2,5,2,2,0,1,0,8,0,0,5,3
1608,1608,LORONG N TELOK KURAU,PALMERA RESIDENCE,OCR,1.34797099390235,103.87307164049184,11529.694401139546,15,Freehold,2,4,2,2,1,1,0,13,1,1,6,2
1609,1609,TEMBELING ROAD,STUDIOS@TEMBELING,RCR,1.3416244463878682,103.8717358442315,16596.480201131366,15,Freehold,0,5,3,3,1,1,0,2,0,1,1,3
1610,1610,FLORA DRIVE,HEDGES PARK CONDOMINIUM,OCR,1.4047936009184692,103.91739181772292,10271.489573359591,17,99 yrs lease commencing from 2010,1,1,3,3,0,0,0,8,0,0,8,1
1611,1611,TEMBELING ROAD,THE BEACON EDGE,RCR,1.341598487762161,103.87071608022018,15316.719248814255,15,Freehold,0,3,3,2,1,0,0,2,0,1,1,3
1612,1612,CARDIFF GROVE,CARDIFF RESIDENCE,OCR,1.3021834770776055,103.91823443371251,14188.20937390683,19,99 yrs lease commencing from 2011,0,2,3,1,1,0,0,4,0,0,3,2
1613,1613,KANG CHOO BIN ROAD,SUMMER SCENT,OCR,1.3187381011337984,103.92902316139804,12824.074074074077,19,999 yrs lease commencing from 1883,3,4,1,2,2,12,0,20,1,3,12,0
1614,1614,ANCHORVALE CRESCENT,TREASURE CREST,OCR,1.3293279537213796,103.96105887235748,9228.927588685883,19,99 yrs lease commencing from 2015,1,2,0,1,0,0,0,5,0,0,3,0
1615,1615,JOO CHIAT PLACE,ENVIO,OCR,1.344160274873848,103.87841423581382,12017.295627193384,15,Freehold,0,4,2,2,1,1,0,6,0,1,4,2
1616,1616,PUNGGOL WALK,TWIN WATERFALLS,OCR,1.3334631023099308,103.96472975966417,10554.209331307837,19,99 yrs lease commencing from 2011,1,3,0,2,0,0,0,5,0,0,3,0
1617,1617,LORONG PUNTONG,COUNTRY ESQUIRE,RCR,1.2672731782739437,103.92326411506622,13850.680863392728,20,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
1618,1618,LORONG KILAT,KILAT 19,RCR,1.2094287721274255,103.90420326848049,10000.0,21,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
1619,1619,BEDOK SOUTH AVENUE 1,CASAFINA,OCR,1.3707932068702653,103.87876036292842,9571.80841144902,16,99 yrs lease commencing from 1996,1,0,3,0,1,0,0,28,1,3,7,3
1620,1620,RAMBUTAN ROAD,EAST VIEW 18,RCR,1.341492128369179,103.8768234091949,10555.555555555557,15,Freehold,0,3,2,3,1,1,0,5,0,1,3,3
1621,1621,EDEN GROVE,EDEN VIEW,OCR,1.308992531757443,103.9075840161086,10476.799618623869,19,Freehold,6,2,4,2,3,0,0,13,5,2,13,0
1622,1622,PUNGGOL CENTRAL,WATERTOWN,OCR,1.338976356501572,103.9695200315784,14572.905588550486,19,99 yrs lease commencing from 2011,1,1,0,1,0,0,0,5,0,0,3,0
1623,1623,EAST COAST ROAD,HERITAGE EAST,OCR,1.3492969902600334,103.87297908435634,14375.837938133684,15,Freehold,2,6,1,1,0,1,0,15,1,1,6,2
1624,1624,SENGKANG SQUARE,COMPASS HEIGHTS,OCR,1.3327939964072877,103.95505987286404,9246.793485566244,19,99 yrs lease commencing from 2000,1,2,1,1,0,0,0,4,0,0,4,2
1625,1625,JOO CHIAT ROAD,D' MARINE,RCR,1.3427425480129958,103.86863790821424,12556.818181818182,15,Freehold,1,3,1,2,1,0,0,5,0,2,3,2
1626,1626,TAMPINES AVENUE 1,WATERVIEW,OCR,1.363048957980724,103.91125788795472,10881.373575026952,18,99 yrs lease commencing from 2010,0,0,0,0,0,0,0,0,0,0,0,0
1627,1627,TANJONG RHU ROAD,TANJONG RIA CONDOMINIUM,RCR,1.310747234430479,103.86027159926678,12455.504422619037,15,99 yrs lease commencing from 1993,5,8,1,5,4,7,34,25,6,3,15,0
1628,1628,RAMBUTAN ROAD,RESIDENTIAL APARTMENTS,RCR,1.3421606364089118,103.8767926575451,10078.791249536522,15,Freehold,0,4,2,3,1,1,0,5,0,1,2,3
1629,1629,HUME AVENUE,HILLVIEW GREEN,OCR,1.1994692577768715,103.92156782370522,10993.47709964943,21,999 yrs lease commencing from 1883,0,0,0,0,0,0,0,0,0,0,0,0
1630,1630,LORONG M TELOK KURAU,THE SEAWIND,OCR,1.35108943301853,103.87417665086284,17581.79274856746,15,Freehold,2,4,1,1,0,1,0,15,1,1,6,2
1631,1631,LORONG KILAT,KILAT COURT,RCR,1.2100077426824574,103.90418756813932,9948.979591836734,21,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
1632,1632,TANAH MERAH KECHIL ROAD,THE TANAMERA,OCR,1.379633333510367,103.89054244003856,9459.231876822603,16,99 yrs lease commencing from 1990,2,3,5,4,2,0,0,28,0,4,8,3
1633,1633,BAYSHORE ROAD,THE BAYSHORE,OCR,1.3761970890921025,103.87616162400124,10318.598725475393,16,99 yrs lease commencing from 1993,1,0,3,0,1,0,0,18,0,3,7,3
1634,1634,UPPER EAST COAST ROAD,THE BAYCOURT,OCR,1.378300932992745,103.8793091120723,11286.477021855031,16,Freehold,3,0,4,0,1,0,0,22,0,2,10,3
1635,1635,LORONG K TELOK KURAU,FIVENINE,OCR,1.3464161611207823,103.87641798054136,16292.0468506962,15,Freehold,2,5,2,2,1,1,0,10,0,1,6,2
1636,1636,MANGIS ROAD,THE GERANIUM,RCR,1.3409970903185129,103.87686434646336,11330.115207446726,15,Freehold,0,3,2,2,1,1,0,5,0,1,3,3
1637,1637,JALAN RAJAWALI,GRAND REGENCY,RCR,1.2046066514566842,103.9066513209446,13247.46963562753,21,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
1638,1638,UPPER BUKIT TIMAH ROAD,BEAUTY WORLD CENTRE,RCR,1.2123488988679507,103.90576333291853,8928.869794610891,21,99 yrs lease commencing from 1979,0,0,0,0,0,0,0,0,0,0,0,0
1639,1639,AMBER ROAD,PARKWAY MANSION,RCR,1.3356410041686324,103.86260800418792,26706.031976744187,15,Freehold,1,3,3,2,1,0,0,14,0,3,9,1
1640,1640,ANCHORVALE CRESCENT,THE VALES,OCR,1.3307894389388597,103.96011861166856,9180.57534842918,19,99 yrs lease commencing from 2014,1,2,0,1,0,0,0,5,0,0,3,0
1641,1641,BEDOK RESERVOIR ROAD,WATERFRONT GOLD,OCR,1.3653062079691236,103.9012560199078,12937.211365832103,16,99 yrs lease commencing from 2009,1,0,2,0,0,2,0,6,0,1,2,1
1642,1642,KOVAN ROAD,KOVAN APARTMENTS,OCR,1.316000402827155,103.92063918926324,10434.361307718234,19,Freehold,0,1,2,0,0,1,0,8,2,0,9,1
1643,1643,AMBER ROAD,AMBER POINT,RCR,1.3351223605670293,103.86249528686542,15442.449147318675,15,Freehold,1,3,3,1,1,0,0,14,0,3,9,1
1644,1644,KOVAN ROAD,57 @ KOVAN,OCR,1.3169992835927005,103.92060026225089,10847.913138235715,19,Freehold,0,0,2,1,0,4,0,8,2,0,11,0
1645,1645,TOH TUCK ROAD,DAINTREE RESIDENCE,RCR,1.2067147918147445,103.90305502861248,18155.54518666576,21,99 yrs lease commencing from 2017,0,0,0,0,0,0,0,0,0,0,0,0
1646,1646,EDGEDALE PLAINS,THE TERRACE,OCR,1.3536453694611006,103.96426345109433,8481.093165237517,19,99 yrs lease commencing from 2013,0,0,1,0,0,0,0,5,0,0,2,2
1647,1647,UPPER THOMSON ROAD,183 LONGHAUS,RCR,1.271693681337924,103.91425717795326,16714.687951100885,20,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
1648,1648,HINDHEDE WALK,SOUTHAVEN I,OCR,1.208711919573728,103.9110859715882,9984.463559956292,21,99 yrs lease commencing from 1994,0,0,0,0,0,0,0,0,0,0,0,0
1649,1649,STILL ROAD SOUTH,D'ECOSIA,OCR,1.3468489240988806,103.86965924090164,14116.873456985826,15,Freehold,1,6,2,3,1,1,0,11,0,2,4,2
1650,1650,CEYLON ROAD,BELLEZZA @ KATONG,RCR,1.3386988956741015,103.8704884430186,12614.175392204948,15,Freehold,1,3,2,2,1,0,0,7,0,2,4,1
1651,1651,BEDOK ROAD,BEDOK SHOPPING COMPLEX,OCR,1.3856109986779592,103.8948490491171,3008.849557522124,16,60 yrs lease commencing from 1977,2,5,6,6,1,0,0,18,0,4,6,3
1652,1652,MEYER ROAD,THE MEYERISE,RCR,1.3294867059231492,103.85985331087292,22519.60500375777,15,Freehold,1,2,4,0,2,3,0,18,2,4,11,2
1653,1653,EAST COAST ROAD,INFINI AT EAST COAST,OCR,1.3480341195373569,103.87274435491972,20493.62468457533,15,Freehold,2,6,2,2,1,1,0,13,1,1,6,2
1654,1654,LORONG LEW LIAN,CHERRY GARDENS,OCR,1.3150695453436936,103.91292895295132,8343.653442875913,19,99 yrs lease commencing from 1996,0,1,2,2,0,0,0,7,2,1,5,1
1655,1655,AMBER ROAD,COASTLINE RESIDENCES,RCR,1.335641004168629,103.8626080044575,27004.084435880854,15,Freehold,1,3,3,2,1,0,0,14,0,3,9,1
1656,1656,BUTTERWORTH LANE,WORTHINGTON,RCR,1.3324927238886852,103.87637394855795,13597.499841300743,15,Freehold,1,4,3,3,1,0,0,11,1,1,4,1
1657,1657,ONAN ROAD,MALVERN SPRINGS,RCR,1.3405352026910389,103.86946392904952,13194.386532066464,15,Freehold,0,2,3,1,1,0,0,5,0,2,3,3
1658,1658,MARINE PARADE ROAD,LAGUNA PARK,OCR,1.3690104908333611,103.87364758614184,10100.4378243656,15,99 yrs lease commencing from 1977,1,0,1,0,1,0,0,15,0,2,5,2
1659,1659,LORONG K TELOK KURAU,MAYBELLE LODGE,OCR,1.3460643213016847,103.87578248492277,8890.90786728582,15,Freehold,2,5,2,3,1,1,0,9,0,2,6,2
1660,1660,LIM TUA TOW ROAD,CASA CAMBIO,OCR,1.3126322767161809,103.91739411763606,15295.961283197332,19,Freehold,0,2,3,1,1,0,0,11,2,0,11,2
