,facility_name,facility_type,address,lat,long,modified_name,google_place_id,num_ratings,avg_rating,W,weighted_rating
1377,Viva Fit Singapore - Raffles Place,Gym,20 Malacca Street 48979,1.28394229110606,103.850711622748,Viva Fit Singapore - Raffles Place 20 Malacca Stree,ChIJwwYEqA4Z2jERHCB9HZ-f4WU,0.0,0.0,0.0,3.492805755395683
1378,Viva Fit Singapore - Tanjong Pagar,Gym,1 Tanjong Pagar Plaza 82001,1.27559619819284,103.842393171371,Viva Fit Singapore - Tanjong Pagar 1 Tanjong Pagar Plaz,ChIJ5_qMmq8T2jERWkD2zBJt6Kk,115.0,4.2,0.005819543545367138,3.496921303097191
1381,Fitness First - One Raffles Place,Gym,1 Raffles Place 48616,1.28433994842242,103.850982351781,Fitness First - One Raffles Place 1 Raffles Plac,ChIJ6d8dAAwZ2jERB-tDLEhup4M,154.0,4.4,0.0077931278781438185,3.4998756361542007
1382,Sengkang ClubFITT Gym,Gym,57 Anchorvale Road 544964,1.39550158789593,103.885784253769,Sengkang ClubFITT Gym 57 Anchorvale Road,ChIJ7UrY8HMW2jER3ouFYG5edII,1870.0,4.2,0.0946308385203178,3.5597281397593323
1383,Tampines ClubFITT Gym,Gym,505 Tampines Ave 5 529652,1.35429510351818,103.93963580414,Tampines ClubFITT Gym 505 Tampines Ave 5,ChIJT5Q-hBI92jER5XuveioGBI8,39.0,4.2,0.0019735843327766812,3.4942014628770637
1384,Toa Payoh ClubFITT Gym,Gym,301 Toa Payoh Lor 6 319392,1.33060010108942,103.849986788241,Toa Payoh ClubFITT Gym 301 Toa Payoh Lor 6,ChIJbWHK8WMX2jER_u93hj1_3M0,221.0,4.2,0.011183644552401194,3.5007147644568417
1385,Pilates Body Pilot - Biopolis,Gym,11 Biopolis Way 138667,1.30451127820755,103.791460023589,Pilates Body Pilot - Biopolis 11 Biopolis Way,ChIJFUAk6kMa2jERya6jvmYDG-c,1.0,3.0,5.060472648145337e-05,3.492780817095223
1386,Pilates Bodyworks - Finlayson Green,Gym,1 Finlayson Green 49246,1.28224086928672,103.851286590696,Pilates Bodyworks - Finlayson Green 1 Finlayson Gree,ChIJQ9o8hg4Z2jER1gNcrfoJbuU,0.0,0.0,0.0,3.492805755395683
1387,Pilates Fitness,Gym,434 Telok Blangah Road 98854,1.27029599179716,103.81293029168,Pilates Fitness 434 Telok Blangah Roa,ChIJLbsw1f8W2jERntJtkdpd5ZM,218.0,4.6,0.011031830372956835,3.505020134492072
1388,Pilates Flow,Gym,733 2nd Avenue Junction 269748,1.32982544868962,103.799469917652,Pilates Flow 733 2nd Avenue Junction,ChIJ-971xqEQ2jERcgOzYkftPHw,18.0,5.0,0.0009108850766661606,3.4941786361407305
1389,Pilates Inc - The Moving Body Group - East Coast,Gym,46 East Coast Road 428766,1.30438467004432,103.903338648384,Pilates Inc - The Moving Body Group - East Coast 46 East Coast Road,ChIJfV6TcHIY2jER1jBwxxhJQ0k,3.0,4.7,0.0001518141794443601,3.492989024599358
1390,Platinum Yoga,Gym,1 Marine Parade Central 449408,1.30188733852456,103.905996039697,Platinum Yoga 1 Marine Parade Central,ChIJu2E_cXEY2jERH2_vi93QGZg,32.0,4.1,0.0016193512474065078,3.493789016153101
1391,PowerMoves Pilates - Bishan Park,Gym, Bishan Park II 569931,1.36254434770061,103.84749323637,PowerMoves Pilates - Bishan Park  Bishan Park II,ChIJ7XgtHOAW2jERHipwJEkPZ0o,19.0,5.0,0.000961489803147614,3.4942549072932327
1392,PowerMoves Pilates - Dempsey Hill,Gym,6 Dempsey Road 249683,1.30484978466339,103.808565893546,PowerMoves Pilates - Dempsey Hill 6 Dempsey Road,ChIJ9zO6yTwa2jERo4P5hFnOKj8,37.0,4.8,0.0018723748798137746,3.4952533130623173
1393,Pure Yoga - Chevron House,Gym,4 30 Raffles Place 48622,1.28423792027966,103.851927274914,Pure Yoga - Chevron House 4 30 Raffles Plac,ChIJFZhK3w0Z2jERnMB6tF7R43c,14.0,4.8,0.0007084661707403471,3.4937318582965715
1394,Pure Yoga - Ngee Ann City,Gym,18 391A Orchard Road 238873,1.30242417909429,103.83467613466,Pure Yoga - Ngee Ann City 18 391A Orchard Road,ChIJI8KQ8pEZ2jERqFSDP_M90rk,31.0,3.2,0.0015687465209250544,3.492346417385599
1395,Real Yoga,Gym,176 Orchard Road 238843,1.30197804716068,103.839758898411,Real Yoga 176 Orchard Road,ChIJzXl4_4wZ2jERjhfH7HkE0w4,21.0,3.9,0.0010626992561105207,3.4932384804165166
1396,Reebok CrossFit Enduro,Gym,11 Syed Alwi Road 207629,1.30681472605594,103.858169031632,Reebok CrossFit Enduro 11 Syed Alwi Road,ChIJybtmwbcZ2jERYuK3sVRSfZA,28.0,4.6,0.0014169323414806943,3.4943745747291644
1397,Singapore CrossFit Hub,Gym,605 Blk B 368241,1.33378882726631,103.887714301749,Singapore CrossFit Hub 605 Blk B,ChIJscDjEf4X2jERLzrqInejmTk,7.0,4.6,0.00035423308537017357,3.493197960229053
1398,Sivananda Yoga Vedanta Centre,Gym,21B Bukit Pasoh Rd 89835,1.27901545155803,103.840532034232,Sivananda Yoga Vedanta Centre 21B Bukit Pasoh R,ChIJzVLskm0Z2jERXRh-nE3ndtc,1.0,4.0,5.060472648145337e-05,3.492831421821704
1399,Sky Fitness - Harbourfront,Gym,3 HarbourFront Place 99254,1.26448635050271,103.818686870632,Sky Fitness - Harbourfront 3 HarbourFront Plac,ChIJC57QtOMb2jERyVcbosDXjG0,0.0,0.0,0.0,3.492805755395683
1400,Bedok ClubFITT Gym,Gym,5 Bedok North St 2 469645,1.32585712140622,103.938328173262,Bedok ClubFITT Gym 5 Bedok North St 2,ChIJ1aYdSzU92jERCCLawGTW3II,726.0,4.2,0.03673903142553515,3.5187873869721584
1401,Spaboutique,Gym,6 Nassim Road 258373,1.30778575196489,103.825932498525,Spaboutique 6 Nassim Road,ChIJZTenSosZ2jER9Iwce4m2DRo,0.0,0.0,0.0,3.492805755395683
1402,The Gym At Orchard,Gym,4 Orchard Road 238882,1.30550611670641,103.829984827987,The Gym At Orchard 4 Orchard Road,ChIJrWLwHZIZ2jERm7Z5Zc5lx8s,91.0,4.3,0.004605030109812256,3.4965229091965533
1404,Fitness First - Fusionopolis,Gym,1 Fusionopolis Way 138632,1.29929406658312,103.787404060028,Fitness First - Fusionopolis 1 Fusionopolis Way,ChIJZdXmRUUa2jERL58_lT0m7Jg,166.0,4.3,0.008400384595921259,3.4995864974939734
1405,Amore Fitness - City Square Mall,Gym,180 Kitchener Road 208539,1.31139349438914,103.856487121487,Amore Fitness - City Square Mall 180 Kitchener Road,ChIJsz1jqaIZ2jERNBE1vZ_P9L0,6.0,3.7,0.0003036283588887202,3.4928686654441434
1406,E's FITNESS PTE. LTD.,Gym,51 Cantonment Road 89752,1.27870948631099,103.840386703019,E's FITNESS PTE. LTD. 51 Cantonment Roa,ChIJR7oo620Z2jERYWY-PdnTr9c,12.0,4.6,0.0006072567177774404,3.493478106538604
1407,YogaDivas - Nassim Road,Gym,6 Nassim Road 247974,1.29792400181845,103.814556916597,YogaDivas - Nassim Road 6 Nassim Road,ChIJJ9vD7eEX2jERhu4qYKHLMv4,0.0,0.0,0.0,3.492805755395683
