,Unnamed: 0,index,licence_numbers,business_name,name_of_license,premise_address,lat,long,isLatLongAvailable,google_place_id,num_ratings,avg_rating,W,weighted_rating,modified_name
80,80,80,CE10B87J000,COLD STORAGE,COLD STORAGE SINGAPORE (1983) PTE LTD,"383 BUKIT TIMAH ROAD #01-09A, ALOCASSIA APARTMENTS S(259727)",1.31943645952176,103.827347301883,True,ChIJMZS0f_kZ2jER_bAUMhCVOyc,139.0,4.0,0.0006645916108457526,3.957828045765978,"COLD STORAGE 383 BUKIT TIMAH ROAD #01-09A, ALOCASSIA APARTMENTS S(259727)"
81,81,81,CE10I13B000,FOODIE MARKET PLACE,FOODIE MARKET PLACE PTE. LTD.,"225 OUTRAM ROAD, S(169038)",1.2834507756763,103.835371238027,True,ChIJR2bJwnAZ2jERO-OcGl0BSKU,309.0,4.3,0.0014774014946139391,3.958305566791457,"FOODIE MARKET PLACE 225 OUTRAM ROAD, S(169038)"
82,82,82,CE11B47P000,HAO MART,HAO MART PTE. LTD.,"32 LORONG 11 GEYLANG, S(388724)",1.31346903148114,103.877004748853,True,ChIJn9ry4DAY2jERBfLNFdtvNJ4,45.0,4.4,0.0002151555574680494,3.9578951417875126,"HAO MART 32 LORONG 11 GEYLANG, S(388724)"
83,83,83,CE11C49E000,GIANT,COLD STORAGE SINGAPORE (1983) PTE LTD,"26 JALAN MEMBINA #01-07, S(161026)",1.28263437649669,103.825595753657,True,ChIJ502VRHwZ2jERn80qua87iWE,467.0,3.8,0.0022328365630573128,3.95744765839035,"GIANT 26 JALAN MEMBINA #01-07, S(161026)"
84,84,84,CE11F41C000,FAIRPRICE SHOP,NTUC FAIRPRICE CO-OPERATIVE LTD,"150 SILAT AVENUE #01-44, S(160150)",1.27707706879078,103.831425856916,True,ChIJY1SgpGUZ2jERzA6-MJL-JYY,143.0,3.8,0.0006837165492873569,3.9576921095285225,"FAIRPRICE SHOP 150 SILAT AVENUE #01-44, S(160150)"
85,85,85,CE11H82X000,KOSHER SHOP,"Jewish Welfare Board, Singapore, The","24 WATERLOO STREET #02-01, JEWISH SYNAGOGUE S(187950)",1.29824645365032,103.850683146693,True,ChIJc3Wuq6QZ2jERk26pXTmyctY,34.0,4.1,0.0001625619767536373,3.957823116313094,"KOSHER SHOP 24 WATERLOO STREET #02-01, JEWISH SYNAGOGUE S(187950)"
87,87,87,CE11N90C000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"712 ANG MO KIO AVENUE 6 #01-4056, S(560712)",1.37140921089454,103.847082876036,True,ChIJHaUWr-cW2jERstdKhQxFrD0,1168.0,4.1,0.0055844820249484825,3.958594113343948,"FAIRPRICE 712 ANG MO KIO AVENUE 6 #01-4056, S(560712)"
88,88,88,CE11P32L000,COLD STORAGE,COLD STORAGE SINGAPORE (1983) PTE LTD,"1 SELETAR ROAD #01-11, GREENWICH, THE S(807011)",1.38736769500018,103.869348049282,True,ChIJmfXI-WEW2jERjL3_1FdVkEc,271.0,4.1,0.0012957145794186976,3.957984250613194,"COLD STORAGE 1 SELETAR ROAD #01-11, GREENWICH, THE S(807011)"
89,89,89,CE12096L000,SHENG SIONG SUPERMARKET,SHENG SIONG SUPERMARKET PTE LTD,"1 JALAN BERSEH #B1-03/22, NEW WORLD CENTRE S(209037)",1.30730464109303,103.857706092553,True,ChIJMTHI4rcZ2jERvOHSVXCjjJY,740.0,4.3,0.0035381136116968124,3.959010742477923,"SHENG SIONG SUPERMARKET 1 JALAN BERSEH #B1-03/22, NEW WORLD CENTRE S(209037)"
90,90,90,CE12546B000,SHENG SIONG SUPERMARKET,SHENG SIONG SUPERMARKET PTE LTD,"301 GEYLANG ROAD, BCH@301 S(389344) #01-02, #02-01/02/03/04/05",1.31272145190104,103.878641897568,True,ChIJm03XszAY2jERgzoldDmXeqw,1241.0,4.3,0.005933512151507762,3.9598304478582467,"SHENG SIONG SUPERMARKET 301 GEYLANG ROAD, BCH@301 S(389344) #01-02, #02-01/02/03/04/05"
91,91,91,CE12695A000,HAO MART,HAO MART PTE. LTD.,"74 WHAMPOA DRIVE #01-332,#01-336,#01-334, S(320074)",1.32471579654689,103.857752875203,True,ChIJw0vWl9cZ2jERlrzEI0a4DCw,70.0,3.9,0.00033468642272807683,3.9577806551247665,"HAO MART 74 WHAMPOA DRIVE #01-332,#01-336,#01-334, S(320074)"
92,92,92,CE12H50C000,FAIRPRICE FINEST,NTUC FAIRPRICE CO-OPERATIVE LTD,"100 TRAS STREET #B1-01, 100 AM S(079027)",1.27481443733105,103.843515632198,True,ChIJg7--XWsZ2jERFMp9MlsDiOY,274.0,4.3,0.0013100582832499008,3.958248301944528,"FAIRPRICE FINEST 100 TRAS STREET #B1-01, 100 AM S(079027)"
93,93,93,CE12H94B000,PRIME SUPERMARKET,PRIME SUPERMARKET (1996) PTE LTD,"542B SERANGOON NORTH AVENUE 3 #02-01, MUTLI STOREY CAR PARK S(552542)",1.37368392866904,103.871416983254,True,ChIJP1Hk1lkW2jERfieeYn1-DDw,108.0,4.0,0.0005163733379233185,3.9578217909548608,"PRIME SUPERMARKET 542B SERANGOON NORTH AVENUE 3 #02-01, MUTLI STOREY CAR PARK S(552542)"
94,94,94,CE12J32X000,SHENG SIONG SUPERMARKET,SHENG SIONG SUPERMARKET PTE LTD,"2 ANG MO KIO DRIVE #01-12, ITE COLLEGE CENTRAL S(567720)",1.37789204897273,103.856411982029,True,ChIJmaQq2fEW2jERVh716V2sMTo,318.0,4.4,0.001520432606107549,3.9584723352984206,"SHENG SIONG SUPERMARKET 2 ANG MO KIO DRIVE #01-12, ITE COLLEGE CENTRAL S(567720)"
95,95,95,CE12V01C000,HAO MART,HAO MART PTE. LTD.,"16 JALAN KURAS, SEMBAWANG HILLS ESTATE S(577729)",1.37307949430462,103.829630839555,True,ChIJ2dB62tEW2jER3KZIaV-EFc4,23.0,3.2,0.00010996839603922525,3.957716665949482,"HAO MART 16 JALAN KURAS, SEMBAWANG HILLS ESTATE S(577729)"
97,97,97,CE13O90C000,FAIRPRICE FINEST,NTUC FAIRPRICE CO-OPERATIVE LTD,"20 AH HOOD ROAD #02-01, S(329984)",1.32694504456951,103.846554377679,True,ChIJP5eoI2AX2jERvlTa2GR_bOY,675.0,4.3,0.003227333362020741,3.958904393476484,"FAIRPRICE FINEST 20 AH HOOD ROAD #02-01, S(329984)"
98,98,98,CE13R25C000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"447A JALAN KAYU #01-02, S(791447)",1.39213828470085,103.872490555974,True,ChIJuc9ztnwW2jER_WrP4ME7jfw,373.0,3.9,0.0017834005096796094,3.957696919450541,"FAIRPRICE 447A JALAN KAYU #01-02, S(791447)"
100,100,100,CE13Z03L000,GIANT HYPERFRESH,COLD STORAGE SINGAPORE (1983) PTE LTD,"3 TEMASEK BOULEVARD #B1-154,#B1-155,#B1-156, SUNTEC CITY MALL S(038983)",1.29487905002429,103.857675494346,True,ChIJvcOX6a4Z2jERKZacMAuuTgE,880.0,4.2,0.004207486457152966,3.958819053219923,"GIANT HYPERFRESH 3 TEMASEK BOULEVARD #B1-154,#B1-155,#B1-156, SUNTEC CITY MALL S(038983)"
102,102,102,CE13Z98K000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"808 FRENCH ROAD #01-01, KITCHENER COMPLEX S(200808)",1.30883002147893,103.861354748625,True,ChIJS8L59skZ2jERl4i75489fw4,852.0,4.1,0.004073611888061736,3.9583792676104825,"FAIRPRICE 808 FRENCH ROAD #01-01, KITCHENER COMPLEX S(200808)"
103,103,103,CE14938E000,SONG FISH- SEAFOOD MARKET PLACE,SONG FISH DEALER PTE LTD,"133 NEW BRIDGE ROAD #B1-26, CHINATOWN POINT S(059413)",1.28518516098542,103.844942912274,True,ChIJ0fKTsnQZ2jER0l8pA479BrE,26.0,4.2,0.00012431209987042854,3.957830108390589,"SONG FISH- SEAFOOD MARKET PLACE 133 NEW BRIDGE ROAD #B1-26, CHINATOWN POINT S(059413)"
104,104,104,CE14G71E000,COLD STORAGE,COLD STORAGE SINGAPORE (1983) PTE LTD,"16 ENGGOR STREET, ALTEZ S(079717) (UNITS: #01-05/06/07/08)",1.27470969772041,103.844319958766,True,ChIJ00QeUmsZ2jERQ0bFNP9cvj8,56.0,3.9,0.00026774913818246147,3.957784524099813,"COLD STORAGE 16 ENGGOR STREET, ALTEZ S(079717) (UNITS: #01-05/06/07/08)"
105,105,105,CE14G73B000,COLD STORAGE,COLD STORAGE SINGAPORE (1983) PTE LTD,"12 KALLANG AVENUE #01-47, APERIA S(339511)",1.30971120678144,103.864326436447,True,ChIJFx0yu8sZ2jERvm3uttdEI8k,280.0,4.2,0.0013387456909123073,3.9581242442063393,"COLD STORAGE 12 KALLANG AVENUE #01-47, APERIA S(339511)"
106,106,106,CE14L50J000,FAIRPRICE FINEST,NTUC FAIRPRICE CO-OPERATIVE LTD,"33 SENGKANG WEST AVENUE #B2-24, THE SELETAR MALL S(797653)",1.3914064187312,103.876165682945,True,ChIJib0vKmUW2jER0CZH8XG4jno,989.0,4.2,0.004728641029686686,3.9589452768573903,"FAIRPRICE FINEST 33 SENGKANG WEST AVENUE #B2-24, THE SELETAR MALL S(797653)"
107,107,107,CE14Q85A000,B&S MINIMART,B & S MINI MART PTE. LTD.,"310 GEYLANG ROAD, S(389349)",1.31245131450842,103.879622127227,True,ChIJKYETEQQZ2jERMK4xDON8Sxk,0.0,0.0,0.0,3.9578,"B&S MINIMART 310 GEYLANG ROAD, S(389349)"
110,110,110,CE15577J000,COLD STORAGE,COLD STORAGE SINGAPORE (1983) PTE LTD,"442 ORCHARD ROAD #B1-01/11, ORCHARD HOTEL S(238879)",1.30744253289071,103.828776671636,True,ChIJdY3lt4wZ2jERUJdXzjIUMwc,169.0,4.3,0.0008080286491577855,3.9580765074037423,"COLD STORAGE 442 ORCHARD ROAD #B1-01/11, ORCHARD HOTEL S(238879)"
111,111,111,CE15695V000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"279 SENGKANG EAST AVENUE #01-06, MULTI STOREY CAR PARK S(540279)",1.38621835441264,103.893038290302,True,ChIJsTxBkBQW2jERxRXT2MS2fQo,412.0,3.9,0.0019698686594852525,3.957686141591482,"FAIRPRICE 279 SENGKANG EAST AVENUE #01-06, MULTI STOREY CAR PARK S(540279)"
112,112,112,CE15B61K000,U Stars Supermarket,U STARS SUPERMARKET PTE. LTD.,"330 ANCHORVALE STREET #01-01, S(540330)",1.3968497990014,103.889246755784,True,ChIJNUTrswwW2jERaPHsLwq2RVw,213.0,4.4,0.001018402972015434,3.9582503377942255,"U Stars Supermarket 330 ANCHORVALE STREET #01-01, S(540330)"
114,114,114,CE15G35E000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"20 LENGKOK BAHRU #01-13, S(159053)",1.28678542424641,103.814674234674,True,ChIJz8lHcdMb2jER-3D3HpDx778,162.0,4.1,0.0007745600068849778,3.9579101424329792,"FAIRPRICE 20 LENGKOK BAHRU #01-13, S(159053)"
115,115,115,CE15J25N000,SHENG SIONG SUPERMARKET,SHENG SIONG SUPERMARKET PTE LTD,"85 DAWSON ROAD #01-01, MULTI STOREY CAR PARK S(141085)",1.29531966312622,103.809758591447,True,ChIJn66lIy4a2jERq5Jv2SVXkEE,507.0,4.2,0.0024240859474733566,3.9583871136164785,"SHENG SIONG SUPERMARKET 85 DAWSON ROAD #01-01, MULTI STOREY CAR PARK S(141085)"
116,116,116,CE16913J000,SHENG SIONG SUPERMARKET,SHENG SIONG SUPERMARKET PTE LTD,"473 FERNVALE STREET #01-06, FERNVALE RIVERGROVE S(790473)",1.39779874741053,103.881698806174,True,ChIJ3x7mFXcW2jERAzAPPQipbgQ,351.0,4.3,0.0016782133482507852,3.958374284607771,"SHENG SIONG SUPERMARKET 473 FERNVALE STREET #01-06, FERNVALE RIVERGROVE S(790473)"
117,117,117,CE16E64A000,HAO MART,HAO MART PTE. LTD.,"106 HENDERSON CRESCENT #01-47, HENDERSONVILLE S(150106)",1.28942452424589,103.822305493842,True,ChIJP2UTHIAZ2jERUjRQEF11Y2I,1.0,5.0,4.781234610401098e-06,3.9578049830027107,"HAO MART 106 HENDERSON CRESCENT #01-47, HENDERSONVILLE S(150106)"
118,118,118,CE16I13V000,IROHA MART,IROHA INTERNATIONAL PTE. LTD.,"68 ORCHARD ROAD #B2-17,#B2-18, PLAZA SINGAPURA S(238839)",1.30082071769235,103.845067272938,True,ChIJMW3cfr0Z2jERPISC4BTh1DU,136.0,4.2,0.0006502479070145493,3.957957490043079,"IROHA MART 68 ORCHARD ROAD #B2-17,#B2-18, PLAZA SINGAPURA S(238839)"
119,119,119,CE16K18V000,FAIRPRICE SHOP,NTUC FAIRPRICE CO-OPERATIVE LTD,"574 ANG MO KIO AVENUE 10 #01-1847, S(560574)",1.37089456110631,103.85639651349,True,ChIJjVF8K-UW2jERxCV7QPwFIU4,54.0,3.6,0.00025818666896165927,3.9577076208098454,"FAIRPRICE SHOP 574 ANG MO KIO AVENUE 10 #01-1847, S(560574)"
120,120,120,CE16M43E000,LITTLE FARMS,LITTLE FARMS PTE. LTD.,"7 WALLICH STREET #B2-06, TANJONG PAGAR CENTRE S(078884)",1.27672492702287,103.845155395387,True,ChIJ0Xx_GBMZ2jERMtsF5XGE87I,84.0,4.4,0.00040162370727369224,3.9579775980033567,"LITTLE FARMS 7 WALLICH STREET #B2-06, TANJONG PAGAR CENTRE S(078884)"
123,123,123,CE17E43B000,HAO MART,HAO MART PTE. LTD.,"410A SIN MING AVENUE #01-02, MULTI STOREY CAR PARK S(571410)",1.36321586325047,103.83544535822,True,ChIJS8FmLA0X2jERqV7e_Vppvo8,66.0,3.9,0.0003155614842864725,3.9577817605462084,"HAO MART 410A SIN MING AVENUE #01-02, MULTI STOREY CAR PARK S(571410)"
124,124,124,CE17F56J000,IROHA MART,IROHA INTERNATIONAL PTE. LTD.,"133 NEW BRIDGE ROAD #B1-11, CHINATOWN POINT S(059413)",1.28518516098542,103.844942912274,True,ChIJkxuKTAsZ2jEReZWuypUYarg,9.0,4.8,4.303111149360988e-05,3.9578362408021,"IROHA MART 133 NEW BRIDGE ROAD #B1-11, CHINATOWN POINT S(059413)"
125,125,125,CE17J36N000,COLD STORAGE,COLD STORAGE SINGAPORE (1983) PTE LTD,"5 STRAITS VIEW #B2-15/16, THE HEART S(018935)",1.27737235072298,103.852844801266,True,ChIJuSSIDBEZ2jER7Rj7S1OIj1A,129.0,4.1,0.0006167792647417416,3.9578877060114466,"COLD STORAGE 5 STRAITS VIEW #B2-15/16, THE HEART S(018935)"
126,126,126,CE17K55B000,FAIRPRICE SHOP,NTUC FAIRPRICE CO-OPERATIVE LTD,"30 BENDEMEER ROAD #01-871, BENDEMEER VILLE S(330030)",1.31906233206996,103.863880362385,True,ChIJH19Rs9MZ2jERuZ9Cuncm1uo,104.0,3.8,0.0004972483994817141,3.957721534202562,"FAIRPRICE SHOP 30 BENDEMEER ROAD #01-871, BENDEMEER VILLE S(330030)"
127,127,127,CE17L02A000,FAIRPRICE SHOP,NTUC FAIRPRICE CO-OPERATIVE LTD,"95 LORONG 4 TOA PAYOH #01-70,#01-72,#01-68, TOA PAYOH PALM SPRING S(310095)",1.338974038346,103.849002148998,True,ChIJAQCQF2kX2jERNIFvkB1uQH0,653.0,3.9,0.003122146200591917,3.957619539949606,"FAIRPRICE SHOP 95 LORONG 4 TOA PAYOH #01-70,#01-72,#01-68, TOA PAYOH PALM SPRING S(310095)"
129,129,129,CE17M26A000,HAO MART,HAO MART PTE. LTD.,"17 JALAN TENTERAM #01-128, S(321017)",1.32821169071169,103.859812573047,True,ChIJz-lQpX0X2jERvsXusqBT6rk,7.0,3.0,3.3468642272807684e-05,3.9577679437344315,"HAO MART 17 JALAN TENTERAM #01-128, S(321017)"
130,130,130,CE17M36X000,HAO MART,HAO MART PTE. LTD.,"146 JALAN BUKIT MERAH #01-1074, S(160146)",1.27783733331047,103.830814605787,True,ChIJNZGDorAZ2jERpkF2K5onHZg,4.0,3.3,1.9124938441604392e-05,3.9577874196154936,"HAO MART 146 JALAN BUKIT MERAH #01-1074, S(160146)"
131,131,131,CE17P14L000,SF FARM MART,SF (313) PTE. LTD.,"3 TEMASEK BOULEVARD #01-616,#01-617, SUNTEC CITY MALL S(038983)",1.29487905002429,103.857675494346,True,ChIJRckuRDEZ2jERaPQvuZJVY8s,8.0,2.3,3.8249876883208785e-05,3.9577365893541034,"SF FARM MART 3 TEMASEK BOULEVARD #01-616,#01-617, SUNTEC CITY MALL S(038983)"
132,132,132,CE17Q32B000,SHENG SIONG SUPERMARKET,SHENG SIONG SUPERMARKET PTE LTD,"417 FERNVALE LINK #01-11, MULTI STOREY CAR PARK S(790417)",1.39158622983505,103.879874611419,True,ChIJSfoJ4W8W2jERfT3Zh6PA9Mg,649.0,4.3,0.0031030212621503124,3.958861853875908,"SHENG SIONG SUPERMARKET 417 FERNVALE LINK #01-11, MULTI STOREY CAR PARK S(790417)"
133,133,133,CE17Q33A000,SHENG SIONG SUPERMARKET,SHENG SIONG SUPERMARKET PTE LTD,"338 ANCHORVALE CRESCENT #01-11, MULTI STOREY CAR PARK S(540338)",1.39922772538912,103.88965593061,True,ChIJKfonHHUW2jERvM3RM77RSDQ,246.0,4.4,0.00117618371415867,3.9583201084384014,"SHENG SIONG SUPERMARKET 338 ANCHORVALE CRESCENT #01-11, MULTI STOREY CAR PARK S(540338)"
134,134,134,CE18A78X000,DON DON DONKI,PAN PACIFIC RETAIL MANAGEMENT (SINGAPORE) PTE. LTD.,"100 TRAS STREET #02-22/26,#03-01/05,#02-01/05,#03-19/23, 100 AM S(079027)",1.27481443733105,103.843515632198,True,ChIJicB4X2sZ2jERds3GWBpz-OI,885.0,4.4,0.004231392630204971,3.959671121821077,"DON DON DONKI 100 TRAS STREET #02-22/26,#03-01/05,#02-01/05,#03-19/23, 100 AM S(079027)"
135,135,135,CE18G73N000,HAO MART,HAO MART PTE. LTD.,"91 TELOK BLANGAH STREET 31 #01-02,#01-03,#01-04, S(100091)",1.27627970533812,103.806955809842,True,ChIJC0Hsgpkb2jER6HfSQo095WA,6.0,4.2,2.8687407662406587e-05,3.957806948090136,"HAO MART 91 TELOK BLANGAH STREET 31 #01-02,#01-03,#01-04, S(100091)"
136,136,136,CE18I13C000,LITTLE FARMS,LITTLE FARMS PTE. LTD.,"3 LORONG LIPUT #01-04,#01-05,#01-06, HOLLAND VILLAGE CORNER S(277725)",1.31067976097165,103.795260908624,True,ChIJP2I30Pkb2jERYT5EAFJ1QtQ,52.0,4.5,0.00024862419974085707,3.9579348040410998,"LITTLE FARMS 3 LORONG LIPUT #01-04,#01-05,#01-06, HOLLAND VILLAGE CORNER S(277725)"
137,137,137,CE18P85X000,FAIRPRICE FINEST,NTUC FAIRPRICE CO-OPERATIVE LTD,"111 SOMERSET ROAD #01-01/02,#01-21/30, TRIPLEONE SOMERSET S(238164)",1.3002867755265,103.837420249281,True,ChIJdULpDY0Z2jERi_hCtiKRB-w,202.0,4.3,0.0009658093913010217,3.958130499973704,"FAIRPRICE FINEST 111 SOMERSET ROAD #01-01/02,#01-21/30, TRIPLEONE SOMERSET S(238164)"
138,138,138,CE18R47X000,PRIME SUPERMARKET,PRIME SUPERMARKET (1996) PTE LTD,"991 BUANGKOK LINK #01-28, MULTI STOREY CAR PARK S(530991)",1.38433426615655,103.881623070164,True,ChIJv4lMoQ8X2jERzyrm9dPMbK0,221.0,4.3,0.0010566528488986425,3.958161586604893,"PRIME SUPERMARKET 991 BUANGKOK LINK #01-28, MULTI STOREY CAR PARK S(530991)"
139,139,139,CE18R71X000,Your Grocer,YOUR GROCER PRIVATE LIMITED,"34 JALAN BUKIT HO SWEE #01-870, THE BEO CRESCENT S(160034)",1.28807687600985,103.82708127923,True,ChIJ5SCpkJsZ2jER2pJvYd2PGSQ,1.0,4.0,4.781234610401098e-06,3.9578002017681007,"Your Grocer 34 JALAN BUKIT HO SWEE #01-870, THE BEO CRESCENT S(160034)"
140,140,140,CE18T11J000,JO BY COLD STORAGE,COLD STORAGE SINGAPORE (1983) PTE LTD,"8A MARINA BOULEVARD #B2-44-50, MARINA BAY LINK MALL S(018984)",1.28023825446086,103.853369662547,True,ChIJAZMHsGEZ2jER7s6LpUzWxIE,58.0,4.3,0.0002773116074032637,3.9578948960320535,"JO BY COLD STORAGE 8A MARINA BOULEVARD #B2-44-50, MARINA BAY LINK MALL S(018984)"
141,141,141,CE18T88K000,DON DON DONKI,PAN PACIFIC RETAIL MANAGEMENT (SINGAPORE) PTE. LTD.,"180 KITCHENER ROAD #B2-07,#B2-17,#B2-18,#B2-06, CITY SQUARE MALL S(208539)",1.31139349427341,103.856487111691,True,ChIJVUjLIRgZ2jEReL9w7-i2wak,2081.0,4.5,0.009949749224244684,3.9631947540293857,"DON DON DONKI 180 KITCHENER ROAD #B2-07,#B2-17,#B2-18,#B2-06, CITY SQUARE MALL S(208539)"
142,142,142,CE18W55K000,HAO MART,HAO MART PTE. LTD.,"803 KING GEORGE'S AVENUE #01-168, S(200803)",1.30811749102335,103.861188606169,True,ChIJr07oECYZ2jERijvnd8AJFkE,15.0,4.3,7.171851915601647e-05,3.9578245420772555,"HAO MART 803 KING GEORGE'S AVENUE #01-168, S(200803)"
143,143,143,CE19351J000,Jasons Deli By Cold Storage,COLD STORAGE SINGAPORE (1983) PTE LTD,"2 BAYFRONT AVENUE #01-29, MARINA BAY SANDS S(018972)",1.28332249857386,103.857629111139,True,ChIJ__EU0QUZ2jERw_GMiCOQLKA,163.0,3.8,0.0007793412414953789,3.9576770199520923,"Jasons Deli By Cold Storage 2 BAYFRONT AVENUE #01-29, MARINA BAY SANDS S(018972)"
144,144,144,CE19392L000,CULINA,CULINA PTE. LTD.,"15 DEMPSEY ROAD, S(249675)",1.30518823313112,103.810314282281,True,ChIJJVB4sTwa2jEROYKVw1w5yow,733.0,4.3,0.0035046449694240045,3.9589992895085366,"CULINA 15 DEMPSEY ROAD, S(249675)"
146,146,146,CE19878A000,DON DON DONKI,PAN PACIFIC RETAIL MANAGEMENT (SINGAPORE) PTE. LTD.,"10 SINARAN DRIVE #B1-01/85, SQUARE 2 S(307506)",1.32044103104797,103.844192628979,True,ChIJefJkzHgZ2jERn6iAfMbKo0U,533.0,4.2,0.002548398047343785,3.958417222007067,"DON DON DONKI 10 SINARAN DRIVE #B1-01/85, SQUARE 2 S(307506)"
147,147,147,CE19910L000,FAIRPRICE FINEST,NTUC FAIRPRICE CO-OPERATIVE LTD,"107 NORTH BRIDGE ROAD #B1-10, S(179105)",1.29124400604241,103.849984790048,True,ChIJf7PyRMAZ2jER6hNlGNzUYvs,281.0,4.1,0.0013435269255227084,3.9579910495288093,"FAIRPRICE FINEST 107 NORTH BRIDGE ROAD #B1-10, S(179105)"
148,148,148,CE19987N000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"51 UPPER SERANGOON ROAD #01-30-32,#01-41-49, THE POIZ CENTRE S(347697)",1.33135550782584,103.868150095119,True,ChIJ_2Nex1UX2jERmlEFZ8NkWMI,47.0,4.0,0.0002247180266888516,3.9578094831007267,"FAIRPRICE 51 UPPER SERANGOON ROAD #01-30-32,#01-41-49, THE POIZ CENTRE S(347697)"
149,149,149,CE19A43K000,SHENG SIONG SUPERMARKET,SHENG SIONG SUPERMARKET PTE LTD,"351 ANCHORVALE ROAD #01-05, MULTI STOREY CAR PARK S(540351)",1.39332786581517,103.886617625113,True,ChIJtyVFlKMX2jERzI-QksGIDzk,422.0,4.3,0.0020176810055892633,3.9584904504401126,"SHENG SIONG SUPERMARKET 351 ANCHORVALE ROAD #01-05, MULTI STOREY CAR PARK S(540351)"
153,153,153,E02026P000,COLD STORAGE,COLD STORAGE SINGAPORE (1983) PTE LTD,"20 EASTWOOD ROAD #01-07/09, EASTWOOD CENTRE S(486442)",1.32154249881548,103.955535617961,True,ChIJXX5yBNQi2jERD1P9fbD6PwQ,363.0,4.2,0.0017355881635755985,3.958220359453218,"COLD STORAGE 20 EASTWOOD ROAD #01-07/09, EASTWOOD CENTRE S(486442)"
154,154,154,E02027N000,COLD STORAGE,COLD STORAGE SINGAPORE (1983) PTE LTD,"80 MARINE PARADE ROAD #B1-84, PARKWAY PARADE SHOPPING CENTRE S(449269)",1.30119131468839,103.905113590527,True,ChIJyaLMsHEY2jERe8-ffe475Ho,290.0,4.2,0.0013865580370163184,3.958135824356565,"COLD STORAGE 80 MARINE PARADE ROAD #B1-84, PARKWAY PARADE SHOPPING CENTRE S(449269)"
155,155,155,E02028L000,GIANT,COLD STORAGE SINGAPORE (1983) PTE LTD,"266 SERANGOON CENTRAL DRIVE #01-255, S(550266)",1.35323212759899,103.871503595573,True,ChIJ-1eu0KMX2jER13MfvvTYCzI,298.0,3.9,0.0014248079138995272,3.9577176461025765,"GIANT 266 SERANGOON CENTRAL DRIVE #01-255, S(550266)"
156,156,156,E02030B000,GIANT,COLD STORAGE SINGAPORE (1983) PTE LTD,"306 UBI AVENUE 1 #01-185, S(400306)",1.32987219527898,103.901929737149,True,ChIJy_2CZvcX2jERw0LdDu1lGZk,700.0,4.0,0.0033468642272807686,3.9579412376703913,"GIANT 306 UBI AVENUE 1 #01-185, S(400306)"
157,157,157,E02032V000,SHENG SIONG SUPERMARKET,SHENG SIONG SUPERMARKET PTE LTD,"539A BEDOK NORTH STREET 3 #01-477, BEDOK NORTH AREA OFFICE S(461539)",1.33240506627893,103.925501255318,True,ChIJYWfo21E92jER0gDo5eXYpA0,761.0,4.2,0.0036385195385152352,3.9586812494322285,"SHENG SIONG SUPERMARKET 539A BEDOK NORTH STREET 3 #01-477, BEDOK NORTH AREA OFFICE S(461539)"
158,158,158,E02033X000,GIANT,COLD STORAGE SINGAPORE (1983) PTE LTD,"509 BEDOK NORTH STREET 3 #01-121, S(460509)",1.33317541897572,103.93126502489,True,ChIJ84XXKE892jER1sFk5YAawBg,157.0,3.9,0.0007506538338329724,3.9577566122084047,"GIANT 509 BEDOK NORTH STREET 3 #01-121, S(460509)"
159,159,159,E02034P000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"114 ALJUNIED AVENUE 2 #01-75, S(380114)",1.32172455192598,103.886807110468,True,ChIJlSJ2YCEY2jERRlywKQv3JpI,733.0,4.1,0.0035046449694240045,3.958298360514652,"FAIRPRICE 114 ALJUNIED AVENUE 2 #01-75, S(380114)"
160,160,160,E02035N000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"212 BEDOK NORTH STREET 1 #01-147, S(460212)",1.32591841541763,103.931686958494,True,ChIJq87uVLMi2jERG__vNYu1YhQ,2176.0,4.2,0.010403966512232788,3.9603198406892632,"FAIRPRICE 212 BEDOK NORTH STREET 1 #01-147, S(460212)"
161,161,161,E02039E000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"152B SERANGOON NORTH AVENUE 1 #01-384, S(552152)",1.36979941551155,103.873035824458,True,ChIJybfFx1YW2jER1CztGJ98nDE,611.0,3.8,0.002921334346955071,3.9573390134400506,"FAIRPRICE 152B SERANGOON NORTH AVENUE 1 #01-384, S(552152)"
162,162,162,E02041X000,PRIME SUPERMARKET,PRIME SUPERMARKET LIMITED,"25A CHAI CHEE ROAD #01-459, S(461025)",1.32329022760147,103.924151826832,True,ChIJ__-vgnUT2jERfGu1arvQHuU,221.0,3.9,0.0010566528488986425,3.9577389254653337,"PRIME SUPERMARKET 25A CHAI CHEE ROAD #01-459, S(461025)"
